message	correspondent	direction	tweet	word1	word2	word3	time	subject	thread	length
6485	LRH	from		partie	pendant	laurent	1333134562	Re: CNNum Open Data - Précisions et commentai res sur les recos	708	19

6492	LRH	from		réutilisées	réutlisateurs	soumise	1333311078	Re: CNNum Open Data - Précisions et commentai res sur les recos	708	725

6488	LRH	to		isolées	légiférer	moteurs	1333364916	Re: CNNum Open Data - Précisions et commentaires su r les recos	708	766

6489	LRH	to		milliards	étude	vente	1333374154	Re: CNNum Open Data - Précisions et commentaires su r les recos	708	43

6484	LRH	to		appeler	environ	dispo	1333461643	Re: CNNum Open Data - Précisions et commentaires su r les recos	708	32

6490	LRH	to		repris	reco	largement	1333467296	Re: CNNum Open Data - Précisions et commentaires su r les recos	708	47

6697	LRH	to		message	forwarded		1333371496	Fwd: précision au sujet du texte de l'open data	721	2

6835	LRH	from		suivies	théoriquement	traine	1333541386	Etat des réflexions	734	669

6837	LRH	to		mais	dans	vais	1333561741	Re: Etat des réflexions	734	7

6834	LRH	to		okfn	langues	européens	1333635955	Re: Etat des réflexions	734	55

6836	LRH	to		état	regarde	répondu	1333636188	Re: Etat des réflexions	734	30

7169	LRH	to		est	jérôme	où	1334136739	[cnn + OD]	758	4

7249	LRH	to		cots	claude	trier	1334219576	Re: Open data et portail santé	770	72

7252	LRH	to		aucune	continuer	intéresse	1334326055	Fwd: Open data et portail santé	770	55

7254	LRH	from		mortels	préconisations	psi	1334395070	Re: Open data et portail santé	770	457

7247	LRH	to		inconsciemment	inventant	litigieux	1334591598	Re: Open data et portail santé	770	396

7250	LRH	from		inconsciemment	inventant	litigieux	1335163792	Re: Open data et portail santé	770	412

7255	LRH	to		voir	ton	vais	1335163935	Re: Open data et portail santé	770	14

7253	LRH	from		espère	passé	laurent	1335164225	Re: Open data et portail santé	770	33

7246	LRH	from		bme	jér	rdv	1335178062	Re: Open data et portail santé	770	15

7251	LRH	to		aller	possible	heure	1335178574	Re: Open data et portail santé	770	22

7245	LRH	from		laurent	conviendrait		1335178874	Re: Open data et portail santé	770	2

7248	LRH	to		donc	café	parfait	1335179020	Re: Open data et portail santé	770	4

8010	LRH	to		sur	dans	production	1335203276	open data	851	9

8011	LRH	from		dgfip	définitions	identifiable	1335253258	Re: open data	851	345

8015	LRH	to		publier	continu	réel	1335254404	Re: open data	851	78

8014	LRH	from		forum	spécifiques	individuelles	1335283062	Re: open data	851	114

8012	LRH	to		vite	doit	livre	1335284587	Re: open data	851	27

8013	LRH	to		crois	exemple	avis	1335284640	Re: open data	851	19

9142	LRH	from		jeunes	vins	confidentielle	1336614266	Avis Open Data	984	86

9294	LRH	from		général	national	cedex	1336842724	Draft - Avis CNNum	1001	29

9292	LRH	to		saisie	typos	agences	1336990925	Re: Draft - Avis CNNum	1001	221

9293	LRH	from		privilégier	retoucher	craignais	1337009190	Re: Draft - Avis CNNum	1001	284

9296	LRH	to		étalab	collectées	diffusent	1337011253	Re: Draft - Avis CNNum	1001	268

9291	LRH	from		déporté	longjumeau	nkm	1337014659	Re: Draft - Avis CNNum	1001	180

9295	LRH	to		que	pas	pour	1337014789	Re: Draft - Avis CNNum	1001	10

9449	LRH	from		commission	directive	redevances	1337094136	Quelques docs intéressants	1023	58

9450	LRH	to		les	pour	dans	1337095351	Re: Quelques docs intéressants	1023	11

10717	LRH	from		bercy	guérin	processus	1338727110	Avis Open Data	1169	46

10718	LRH	to		sent	mobile	object	1338755536	Re: Avis Open Data	1169	15

10716	LRH	from		exprimer	voient	amont	1338833298	Re: Avis Open Data	1169	77

10719	LRH	from		fonction	voeux	activité	1338727272	Rapport activité Autorité Statistique	1170	26

10874	LRH	from		les	sur	nous	1338977308	Re: bravo	1191	10

10894	LRH	from		constater	diverses	sensibilités	1338976825	CNNum - sortie de l'avis Open Data	1193	138

10893	LRH	to		intéresser	événement	ctats	1339062897	Re: CNNum - sortie de l'avis Open Data	1193	73

10888	LRH	to		politique	lire	cnnum	1347629823	Re: CNNum - sortie de l'avis Open Data	1193	22

12954	LRH	to		très	bon	bises	1341320318	http://www.consumerbarometer.com/	1396	6

12955	LRH	to		était	dit	cela	1341320357	Re: http://www.consumerbarometer.com/	1396	14

12953	LRH	from		mail	wrote	salut	1341320463	Re: http://www.consumerbarometer.com/	1396	23

13372	LRH	from		rencontrer	heureux	activités	1341770345	Te présenter Rémi Rousseau	1445	42

13370	LRH	to		semaine	phone	cet	1341772264	Re: Te présenter Rémi Rousseau	1445	18

13371	LRH	from		pas	est	ça	1341848000	Re: Te présenter Rémi Rousseau	1445	9

16623	LRH	from		semaine	bonjour	lundi	1346271117	Re: The French Digital Council publishes its recommendations on open data (sakune2@gmail.com)	1826	20

16624	LRH	from		disic	redire	dgme	1346690170	Re: The French Digital Council publishes its recommendations on open data (sakune2@gmail.com)	1826	53

t1380	LRH	to	mention	http	écrit	business	1326415721		t66	14

t675	LRH	to	mention	genre	faudrait	influence	1333067189		t485	12

t462	LRH	from	mention	jcukier			1348882515		t1766	14

