message	correspondent	direction	tweet	word1	word2	word3	time	subject	thread	length
2106	JEZ	to		standard	unlikely	harder	1328794984	Re: 5 - IDH animated	223	108

2110	JEZ	from		the	for	with	1328799842	Re: 5 - IDH animated	223	9

2264	JEZ	from		take	regards	let	1328035918	1 - bubbles and interaction	224	16

2281	JEZ	from		aider	donné	brief	1328052692	Re: investissement etranger en france	225	30

2280	JEZ	to		wikiviz	accent	edge	1328054951	Re: investissement etranger en france	225	88

2282	JEZ	from		être	nous	peux	1328102031	Re: investissement etranger en france	225	12

2278	JEZ	to		donné	brief	vraie	1328102724	Re: investissement etranger en france	225	36

2279	JEZ	to		était	sont	france	1328103198	Re: investissement etranger en france	225	17

2537	JEZ	from		complet	étrangers	ppt	1328270698	42 investissement etranger en france	225	53

2205	JEZ	from		pictures	ebook	infographics	1328052833	Re: in unrelated news	226	39

2214	JEZ	from		interactif	incroyable	choisis	1328053256	Re: in unrelated news	227	39

2209	JEZ	to		projet	aura	derrière	1328271668	Re: in unrelated news	227	27

2203	JEZ	from		doivent	nouveaux	sujets	1328273882	Re: in unrelated news	227	40

2206	JEZ	to		remplacement	ménagères	immigration	1328275021	Re: in unrelated news	227	105

2284	JEZ	from		contenus	hélène	béatrice	1328053296	Fwd: chapitre 1	228	41

2283	JEZ	to		ça	bien	serait	1328053502	Re: chapitre 1	228	4

2293	JEZ	from		premières	inégalités	manquent	1328053738	t=E2ches ménagères inégalités H/F	229	42

2286	JEZ	to		les	ça	sur	1328054711	=?ISO-8859-1?B?UmU6IHTiY2hlcyBt6W5hZ+hyZXMgaW7pZ2FsaXTpcyBIL0Y=	229	5

2291	JEZ	from		captaindash	bazin	kilianba	1328092176	Re: t=E2ches ménagères inégalités H/F	229	19

2290	JEZ	to		kilianbazin	guez	tâches	1328092485	RE: t=E2ches ménagères inégalités H/F	229	51

2313	JEZ	from		chapitre	captaindash	réexpédié	1328081353	Fwd: Chapitre  I Europe	231	40

2325	JEZ	from		bazin	kilianba	discussions	1328095360	11 - cout horaire main d'oeuvre et comparaison	235	22

2326	JEZ	to		avec	tous	vais	1328095853	Re: 11 - cout horaire main d'oeuvre et comparaison	235	11

2263	JEZ	to		strictly	percent	sheets	1328108895	Re: 1 - bubbles and interaction	238	188

2266	JEZ	from		normal	excel	groups	1328109909	Re: 1 - bubbles and interaction	238	46

2268	JEZ	from		get	jérôme	right	1328183528	Re: 1 - bubbles and interaction	238	17

2269	JEZ	to		clean	worries	download	1328187083	Re: 1 - bubbles and interaction	238	71

2270	JEZ	to		metric	ability	popup	1328267217	Re: 1 - bubbles and interaction	238	120

2267	JEZ	from		see	work	kilian	1328269853	Re: 1 - bubbles and interaction	238	14

2373	JEZ	from		charges	précis	conseils	1328126009	Graphiques en barres et en colonnes	241	36

2372	JEZ	to		soir	demain	heure	1328142723	Re: Graphiques en barres et en colonnes	241	17

2390	JEZ	to					1328168471	=?utf-8?B?UmFwcG9ydCBjb21ww6l0aXRpdml0w6kgKyByw6lmb3JtZSBkZXMgcmV0cmFp tes	242	0

2407	JEZ	from		comparaison	contenu	yeux	1328183421	Intouchable	243	30

2408	JEZ	to		chaises	intouchables	détaché	1328186094	Re: Intouchable	243	89

2410	JEZ	from		toi	jérôme	après	1328192069	Re: Intouchable	243	13

2409	JEZ	to		est	non	naze	1328192472	Re: Intouchable	243	3

2423	JEZ	to					1328184741	Bulletins de salaire - Comparaison France/Allemagne	244	0

2436	JEZ	to		dqonclzvdxmgdhjv			1328709975	RE: Bulletins de salaire - Comparaison France/Allemagne	244	1

2428	JEZ	from		max	remarques	clean	1328870978	Re: Bulletins de salaire - Comparaison France/Allemagne	244	66

2427	JEZ	to		dessus	pris	feedback	1328871749	Re: Bulletins de salaire - Comparaison France/Allemagne	244	25

2418	JEZ	from		nous	peux	truc	1328871880	Re: Bulletins de salaire - Comparaison France/Allemagne	244	7

2438	JEZ	to		bulles	couleur	interlignage	1328872467	Re: Bulletins de salaire - Comparaison France/Allemagne	244	79

2467	JEZ	from		idéal	locaux	aborder	1328200402	bar charts et line charts	246	59

2453	JEZ	to		peux	vais	après	1328201476	Re: bar charts et line charts	246	19

2469	JEZ	to		skype	réunion	via	1328289072	Re: bar charts et line charts	246	24

2207	JEZ	from		give	kilian	captaindash	1328270845	Re: in unrelated news	251	19

2265	JEZ	from		bazin	having	value	1328275380	Re: 1 - bubbles and interaction	252	22

2216	JEZ	from		kilian	jen	captaindash	1328295316	Re: in unrelated news	258	18

2217	JEZ	to		chord	constraint	refined	1328301727	Re: in unrelated news	258	112

2599	JEZ	from		alors	mail	déjà	1328352745	Re: Re Kilian	262	22

2590	JEZ	from		mail	déjà	crois	1328352808	Re: Re Kilian	262	23

2594	JEZ	to		réponds	condition	dollars	1328353911	RE: Re Kilian	262	81

2623	JEZ	from		jamais	jour	verra	1328431672	Re: illetrisme	264	5

2634	JEZ	from		the	here	kilian	1328363653	Re: go ahead	265	7

2632	JEZ	to		please	those	kilian	1328377459	Re: go ahead	265	18

2635	JEZ	from		here	kilian	captaindash	1328379885	Re: go ahead	265	5

2457	JEZ	from		terminé	devons	cahier	1328370294	Re: bar charts et line charts	267	59

2455	JEZ	to		typiquement	animes	anim	1328370993	Re: bar charts et line charts	267	74

2649	JEZ	from		ressources	échanges	parmi	1328376475	la place de l'Europe dans le monde	268	36

2643	JEZ	from		peut	autre	avoir	1328432275	Re: la place de l'Europe dans le monde	268	9

2652	JEZ	to		entreprises	taux	croissance	1328435105	Re: la place de l'Europe dans le monde	268	22

2647	JEZ	from		aussi	faut	données	1328440555	Re: la place de l'Europe dans le monde	268	14

2644	JEZ	from		besoin	kilian	dessus	1328541355	Re: la place de l'Europe dans le monde	268	16

2645	JEZ	to		sur	liste	choisis	1328542611	Re: la place de l'Europe dans le monde	268	4

2648	JEZ	to		brief	limite	regardé	1328545088	Re: la place de l'Europe dans le monde	268	48

2650	JEZ	from		kilian	captaindash	bazin	1328547259	Re: la place de l'Europe dans le monde	268	16

2651	JEZ	to		oui	longtemps	seul	1328547586	Re: la place de l'Europe dans le monde	268	20

2646	JEZ	from		tout	soir	heure	1328547916	Re: la place de l'Europe dans le monde	268	4

2663	JEZ	from		serait	kilian	captaindash	1328431394	Re: La feuille de paye France vs Allemagne	270	17

2679	JEZ	from		france	world	say	1328431199	Re: data questions	272	14

2678	JEZ	to		large	countries	canada	1328434923	Re: data questions	272	34

2687	JEZ	from		ça	autre	chose	1328440102	Re: Charte graphique	273	14

2700	JEZ	from		arabes	japon	corée	1328461032	données pour Jeff bubbles	275	37

2735	JEZ	from		kilianba	title	usa	1328568784	Re: lots of circles	278	30

2732	JEZ	from		regards	code	try	1328731230	Re: lots of circles	278	22

2730	JEZ	to		connections	updated	throughout	1328733292	Re: lots of circles	278	58

2832	JEZ	from		bazin	quel	appeler	1328564432	appel	292	20

2831	JEZ	to					1328565089	Re: appel	292	0

2836	JEZ	from		validr	allemandes	cbloquer	1328570211	Validation et Data Medef	293	231

1787	JEZ	from		fait	vous	dire	1328621831	Re: Données des graphiques + exposé des mot ifs	298	13

2873	JEZ	from		territoire	travailleurs	considérer	1328626075	Important pour toi Jér=F4me: Place de l'eur ope et de la France dans le monde	299	46

2874	JEZ	to		restes	barres	proportions	1328650928	Re: Important pour toi Jér=F4me: Place de l'europe e t de la France dans le monde	299	69

2916	JEZ	from		est	demain	comment	1328731430	Re: skin la france 4 ème destination des inve stissements dans le monde	301	9

2902	JEZ	to		dollars	milliards	chine	1328732819	Re: skin la france 4 ème destination des investisse ments dans le monde	301	64

2906	JEZ	from		figure	complete	talking	1328780739	Re: skin la france 4 ème destination des inve stissements dans le monde	301	39

2911	JEZ	to		tourne	worries	zip	1328797610	Re: skin la france 4 ème destination des investisse ments dans le monde	301	30

2883	JEZ	from		pour	temps	jérôme	1328812021	Re: skin la france 4 ème destination des inve stissements dans le monde	301	8

2887	JEZ	to		dire	sent	mobile	1328812162	Re: skin la france 4 ème destination des investisse ments dans le monde	301	16

2923	JEZ	from		kilian	puis	captaindash	1328812653	Re: skin la france 4 ème destination des inve stissements dans le monde	301	12

2890	JEZ	to		peux	vais	mes	1328816346	Re: skin la france 4 ème destination des investisse ments dans le monde	301	16

2919	JEZ	from		quand	nous	serait	1328817247	Re: skin la france 4 ème destination des inve stissements dans le monde	301	13

2912	JEZ	to		from	vais	sent	1328819942	Re: skin la france 4 ème destination des investisse ments dans le monde	301	5

2985	JEZ	from		salut	captaindash	bazin	1328646956	URGENT Données des graphiques + exposé des mo tifs	303	22

2986	JEZ	to		les	gmail	trop	1328651224	Re: URGENT Données des graphiques =2B exposé des mot ifs	303	7

2984	JEZ	from		ça	merci	mieux	1328651810	Re: URGENT Données des graphiques + exposé  des motifs	303	7

2990	JEZ	from		kilian	captaindash	bazin	1328650132	Help: j'ai zappé un truc	304	16

2139	JEZ	from		below	jérome	missing	1328652363	Re: 5 - IDH animated	305	31

2123	JEZ	to		slovénie	mexico	bulgarie	1328653305	Re: 5 - IDH animated	305	84

3099	JEZ	from		the	for	you	1328780357	Re: IDH and bubbles package code	319	12

3103	JEZ	from		rdv	liste	envoie	1328785465	Re: reste à faire	320	21

3113	JEZ	from		fmi	rassembler	suivantes	1328786725	références=2C sources des data 	323	52

3114	JEZ	to		avec	tous	peux	1328787293	Re: références=2C sources des data	323	16

3109	JEZ	from		insee	colle	coude	1328787738	Re: références=2C sources des data 	323	64

3112	JEZ	to		investissement	mondiale	statistiques	1328794177	Re: références=2C sources des data	323	56

3110	JEZ	from		les	stp		1328794631	Re: références=2C sources des data	323	2

3115	JEZ	from		beaucoup	merci	kilian	1328795515	Re: références=2C sources des data	323	6

3111	JEZ	to		février	bruno	kilianba	1328795676	RE: références=2C sources des data	323	28

3108	JEZ	to		insee	colle	coude	1328795811	Re: références=2C sources des data	323	64

3106	JEZ	from		une	suis	peux	1328796116	Re: références=2C sources des data	323	12

3107	JEZ	to		unité	nets	ecart	1328796539	Re: références=2C sources des data	323	103

2915	JEZ	from		time	see	your	1328817726	Re: skin la france 4 ème destination des inve stissements dans le monde	328	13

2910	JEZ	to		que	bon	voilà	1328818002	Re: skin la france 4 ème destination des investisse ments dans le monde	328	5

2907	JEZ	from		préciser	ajoute	étrangers	1328863284	Re: skin la france 4 ème destination des inve stissements dans le monde	328	48

2897	JEZ	from		mon	mail	précédent	1328865236	Re: skin la france 4 ème destination des inve stissements dans le monde	328	5

2895	JEZ	to		oui			1328865360	Re: skin la france 4 ème destination des investisse ments dans le monde	328	1

2886	JEZ	from		destination	chine	mondiale	1328866227	Re: skin la france 4 ème destination des inve stissements dans le monde	328	31

2905	JEZ	to		donner	avis	vaut	1328866680	Re: skin la france 4 ème destination des investisse ments dans le monde	328	17

2899	JEZ	from		livraison	coller	bouton	1328870197	Re: skin la france 4 ème destination des inve stissements dans le monde	328	41

3166	JEZ	from		last	did	please	1328818017	Bubbles	329	18

3170	JEZ	to		jeff	sorry	trying	1328819511	Re: Bubbles	329	27

3161	JEZ	from		thing	before	send	1328828540	Re: Bubbles	329	23

3176	JEZ	from		bazin	kilianba	format	1328828669	IDH thing	329	36

3163	JEZ	to		tick	horizontal	behaviour	1328850904	Re: Bubbles	329	177

3167	JEZ	from		sign	finish	amérique	1328870500	Re: Bubbles	329	38

3159	JEZ	to		removed	showed	browser	1328880653	Re: Bubbles	329	81

3168	JEZ	from		now	great	working	1328882658	Re: Bubbles	329	14

3165	JEZ	to		then	email	last	1328883638	Re: Bubbles	329	16

3160	JEZ	to		everything	weekend	product	1329137172	Re: Bubbles	329	46

3162	JEZ	to		est	sur	elle	1329141199	Re: Bubbles	329	9

3169	JEZ	to		isn	happened	earlier	1329395461	Re: Bubbles	329	41

3180	JEZ	from		intégrer	slider	lucie	1328828832	petit cachotier	332	40

3181	JEZ	from		toi	temps	peu	1328866580	Re: petit cachotier	332	11

3179	JEZ	from		kilian	dessus	surtout	1328866626	Re: petit cachotier	332	20

3212	JEZ	from		zip	réalise	stp	1328873068	Urgent	334	20

3211	JEZ	to		bon	alors	source	1328873310	Re: Urgent	334	4

3210	JEZ	to		html	source	mis	1328875067	Re: Urgent	334	20

2417	JEZ	from		est	tout	encore	1328970172	Re: Bulletins de salaire - Comparaison France/Allemagne	338	6

2426	JEZ	to		oui	termine		1328970279	Re: Bulletins de salaire - Comparaison France/Allemagne	338	2

2434	JEZ	from		rapidement	résultat	remarques	1328970432	Re: Bulletins de salaire - Comparaison France/Allemagne	338	33

2412	JEZ	to		que	ça	là	1328972758	Re: Bulletins de salaire - Comparaison France/Allemagne	338	5

2413	JEZ	from		mac	titre	bord	1328981219	Re: Bulletins de salaire - Comparaison France/Allemagne	338	39

2415	JEZ	to		effet	entrée	dehors	1328982950	Re: Bulletins de salaire - Comparaison France/Allemagne	338	32

2435	JEZ	from		comme	cela	faisons	1328983188	Re: Bulletins de salaire - Comparaison France/Allemagne	338	3

2421	JEZ	to		modifs	prendrait	bougent	1328993852	Re: Bulletins de salaire - Comparaison France/Allemagne	338	64

3284	JEZ	from		soit	jeff	salut	1329042033	Hype?	343	13

3285	JEZ	to		pour	from	moi	1329043953	Re: Hype?	343	12

3286	JEZ	from		application	contraire	pouvez	1329042170	Crédits	344	28

3442	JEZ	from		ppt	appli	nan	1329258702	Re: presque fin	362	75

3446	JEZ	to		polytechnique	ruby	yannick	1329260240	RE: presque fin	362	122

3448	JEZ	from		réservé	bastille	meufs	1329325615	Re: presque fin	362	19

3443	JEZ	to		soir	bonne	malheureusement	1329328305	Re: presque fin	362	14

3445	JEZ	to		some	sent	mobile	1329330263	Re: presque fin	362	13

3521	JEZ	from		sont	soit	cas	1329324453	Re: besoindaire.com vs www.besoindaire.com	374	15

3522	JEZ	to		fait	quand	soir	1329324576	Re: besoindaire.com vs www.besoindaire.com	374	3

3530	JEZ	from		illustré	mesurons	molina	1329326007	Fwd: bravo !  et next steps	375	401

3608	JEZ	from		clean	diagram	tablet	1329420835	chord diagram code	379	76

3606	JEZ	to		indépendante	offline	techno	1329466056	Re: chord diagram code	379	119

3607	JEZ	to		invoice	sufficient	trusted	1329502951	Re: chord diagram code	379	178

3610	JEZ	from		captaindash	bazin	kilianba	1329761341	Re: chord diagram code	379	37

3611	JEZ	to		kilian	jen	via	1329850350	Re: chord diagram code	379	22

3612	JEZ	from		all	will	make	1330006973	Re: chord diagram code	379	13

3609	JEZ	to		did	kilian	jen	1331106755	Re: chord diagram code	379	16

3968	JEZ	from		kilian	captaindash	excellent	1330003205	Re: ça leur pendait au nez	418	5

6416	JEZ	from		page	main	changer	1332947488	cool le group des data tuesday	702	16

t35	JEZ	to	mention	politique	innovation	sarkozy	1330392727		t247	19

t1609	JEZ	to	mention	thanks	back	bruno	1333758097		t546	10

t890	JEZ	to	mention	kilianba	ratzillas	davidmedioni	1334366163		t595	13

t21	JEZ	to	mention	sur	cette	http	1338942063		t989	6

t594	JEZ	to	mention	que	toi	était	1348704696		t1744	21

